naics_code,naics_title,name
541110,Offices of Lawyers,OfficesOfLawyers
541120,Offices of Notaries,OfficesOfNotaries
541191,Title Abstract and Settlement Offices,TitleAbstractAndSettlementOffices
541199,All Other Legal Services,AllOtherLegalServices
541211,Offices of Certified Public Accountants,OfficesOfCertifiedPublicAccountants
541213,Tax Preparation Services,TaxPreparationServices
541214,Payroll Services,PayrollServices
541219,Other Accounting Services,OtherAccountingServices
541310,Architectural Services,ArchitecturalServices
541320,Landscape Architectural Services,LandscapeArchitecturalServices
541330,Engineering Services,EngineeringServices
541340,Drafting Services,DraftingServices
541350,Building Inspection Services,BuildingInspectionServices
541360,Geophysical Surveying and Mapping Services,GeophysicalSurveyingAndMappingServices
541370,Surveying and Mapping (except Geophysical) Services,SurveyingAndMappingExceptGeophysicalServices
541380,Testing Laboratories,TestingLaboratories
541410,Interior Design Services,InteriorDesignServices
541420,Industrial Design Services,IndustrialDesignServices
541430,Graphic Design Services,GraphicDesignServices
541490,Other Specialized Design Services,OtherSpecializedDesignServices
541511,Custom Computer Programming Services,CustomComputerProgrammingServices
541512,Computer Systems Design Services,ComputerSystemsDesignServices
541513,Computer Facilities Management Services,ComputerFacilitiesManagementServices
541519,Other Computer Related Services,OtherComputerRelatedServices
541611,Administrative Management and General Management Consulting Services,AdministrativeManagementAndGeneralManagementConsultingServices
541612,Human Resources Consulting Services,HumanResourcesConsultingServices
541613,Marketing Consulting Services,MarketingConsultingServices
541614,"Process, Physical Distribution, and Logistics Consulting Services",ProcessPhysicalDistributionAndLogisticsConsultingServices
541618,Other Management Consulting Services,OtherManagementConsultingServices
541620,Environmental Consulting Services,EnvironmentalConsultingServices
541690,Other Scientific and Technical Consulting Services,OtherScientificAndTechnicalConsultingServices
541713,Research and Development in Nanotechnology,ResearchAndDevelopmentInNanotechnology
541714,Research and Development in Biotechnology (except Nanobiotechnology),ResearchAndDevelopmentInBiotechnologyExceptNanobiotechnology
541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",ResearchAndDevelopmentInThePhysicalEngineeringAndLifeSciencesExceptNanotechnologyAndBiotechnology
541720,Research and Development in the Social Sciences and Humanities,ResearchAndDevelopmentInTheSocialSciencesAndHumanities
541810,Advertising Agencies,AdvertisingAgencies
541820,Public Relations Agencies,PublicRelationsAgencies
541830,Media Buying Agencies,MediaBuyingAgencies
541840,Media Representatives,MediaRepresentatives
541850,Outdoor Advertising,OutdoorAdvertising
541860,Direct Mail Advertising,DirectMailAdvertising
541870,Advertising Material Distribution Services,AdvertisingMaterialDistributionServices
541890,Other Services Related to Advertising,OtherServicesRelatedToAdvertising
541910,Marketing Research and Public Opinion Polling,MarketingResearchAndPublicOpinionPolling
541921,"Photography Studios, Portrait",PhotographyStudiosPortrait
541922,Commercial Photography,CommercialPhotography
541930,Translation and Interpretation Services,TranslationAndInterpretationServices
541940,Veterinary Services,VeterinaryServices
541990,"All Other Professional, Scientific, and Technical Services",AllOtherProfessionalScientificAndTechnicalServices
551111,Offices of Bank Holding Companies,OfficesOfBankHoldingCompanies
551112,Offices of Other Holding Companies,OfficesOfOtherHoldingCompanies
551114,"Corporate, Subsidiary, and Regional Managing Offices",CorporateSubsidiaryAndRegionalManagingOffices
561110,Office Administrative Services,OfficeAdministrativeServices
561210,Facilities Support Services,FacilitiesSupportServices
561311,Employment Placement Agencies,EmploymentPlacementAgencies
561312,Executive Search Services,ExecutiveSearchServices
561320,Temporary Help Services,TemporaryHelpServices
561330,Professional Employer Organizations,ProfessionalEmployerOrganizations
561410,Document Preparation Services,DocumentPreparationServices
561421,Telephone Answering Services,TelephoneAnsweringServices
561422,Telemarketing Bureaus and Other Contact Centers,TelemarketingBureausAndOtherContactCenters
561431,Private Mail Centers,PrivateMailCenters
561439,Other Business Service Centers (including Copy Shops),OtherBusinessServiceCentersIncludingCopyShops
561440,Collection Agencies,CollectionAgencies
561450,Credit Bureaus,CreditBureaus
561491,Repossession Services,RepossessionServices
561492,Court Reporting and Stenotype Services,CourtReportingAndStenotypeServices
561499,All Other Business Support Services,AllOtherBusinessSupportServices
561510,Travel Agencies,TravelAgencies
561520,Tour Operators,TourOperators
561591,Convention and Visitors Bureaus,ConventionAndVisitorsBureaus
561599,All Other Travel Arrangement and Reservation Services,AllOtherTravelArrangementAndReservationServices
561611,Investigation Services,InvestigationServices
561612,Security Guards and Patrol Services,SecurityGuardsAndPatrolServices
561613,Armored Car Services,ArmoredCarServices
561621,Security Systems Services (except Locksmiths),SecuritySystemsServicesExceptLocksmiths
561622,Locksmiths,Locksmiths
561710,Exterminating and Pest Control Services,ExterminatingAndPestControlServices
561720,Janitorial Services,JanitorialServices
561730,Landscaping Services,LandscapingServices
561740,Carpet and Upholstery Cleaning Services,CarpetAndUpholsteryCleaningServices
561790,Other Services to Buildings and Dwellings,OtherServicesToBuildingsAndDwellings
561910,Packaging and Labeling Services,PackagingAndLabelingServices
561920,Convention and Trade Show Organizers,ConventionAndTradeShowOrganizers
561990,All Other Support Services,AllOtherSupportServices
562111,Solid Waste Collection,SolidWasteCollection
562112,Hazardous Waste Collection,HazardousWasteCollection
562119,Other Waste Collection,OtherWasteCollection
562211,Hazardous Waste Treatment and Disposal,HazardousWasteTreatmentAndDisposal
562212,Solid Waste Landfill,SolidWasteLandfill
562213,Solid Waste Combustors and Incinerators,SolidWasteCombustorsAndIncinerators
562219,Other Nonhazardous Waste Treatment and Disposal,OtherNonhazardousWasteTreatmentAndDisposal
562910,Remediation Services,RemediationServices
562920,Materials Recovery Facilities,MaterialsRecoveryFacilities
562991,Septic Tank and Related Services,SepticTankAndRelatedServices
562998,All Other Miscellaneous Waste Management Services,AllOtherMiscellaneousWasteManagementServices
611110,Elementary and Secondary Schools,ElementaryAndSecondarySchools
611210,Junior Colleges,JuniorColleges
611310,"Colleges, Universities, and Professional Schools",CollegesUniversitiesAndProfessionalSchools
611410,Business and Secretarial Schools,BusinessAndSecretarialSchools
611420,Computer Training,ComputerTraining
611430,Professional and Management Development Training,ProfessionalAndManagementDevelopmentTraining
611511,Cosmetology and Barber Schools,CosmetologyAndBarberSchools
611512,Flight Training,FlightTraining
611513,Apprenticeship Training,ApprenticeshipTraining
611519,Other Technical and Trade Schools,OtherTechnicalAndTradeSchools
611610,Fine Arts Schools,FineArtsSchools
611620,Sports and Recreation Instruction,SportsAndRecreationInstruction
611630,Language Schools,LanguageSchools
611691,Exam Preparation and Tutoring,ExamPreparationAndTutoring
611692,Automobile Driving Schools,AutomobileDrivingSchools
611699,All Other Miscellaneous Schools and Instruction,AllOtherMiscellaneousSchoolsAndInstruction
611710,Educational Support Services,EducationalSupportServices
621111,Offices of Physicians (except Mental Health Specialists),OfficesOfPhysiciansExceptMentalHealthSpecialists
621112,"Offices of Physicians, Mental Health Specialists",OfficesOfPhysiciansMentalHealthSpecialists
621210,Offices of Dentists,OfficesOfDentists
621310,Offices of Chiropractors,OfficesOfChiropractors
621320,Offices of Optometrists,OfficesOfOptometrists
621330,Offices of Mental Health Practitioners (except Physicians),OfficesOfMentalHealthPractitionersExceptPhysicians
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",OfficesOfPhysicalOccupationalAndSpeechTherapistsAndAudiologists
621391,Offices of Podiatrists,OfficesOfPodiatrists
621399,Offices of All Other Miscellaneous Health Practitioners,OfficesOfAllOtherMiscellaneousHealthPractitioners
621410,Family Planning Centers,FamilyPlanningCenters
621420,Outpatient Mental Health and Substance Abuse Centers,OutpatientMentalHealthAndSubstanceAbuseCenters
621491,HMO Medical Centers,HmoMedicalCenters
621492,Kidney Dialysis Centers,KidneyDialysisCenters
621493,Freestanding Ambulatory Surgical and Emergency Centers,FreestandingAmbulatorySurgicalAndEmergencyCenters
621498,All Other Outpatient Care Centers,AllOtherOutpatientCareCenters
621511,Medical Laboratories,MedicalLaboratories
621512,Diagnostic Imaging Centers,DiagnosticImagingCenters
621610,Home Health Care Services,HomeHealthCareServices
621910,Ambulance Services,AmbulanceServices
621991,Blood and Organ Banks,BloodAndOrganBanks
621999,All Other Miscellaneous Ambulatory Health Care Services,AllOtherMiscellaneousAmbulatoryHealthCareServices
622110,General Medical and Surgical Hospitals,GeneralMedicalAndSurgicalHospitals
622210,Psychiatric and Substance Abuse Hospitals,PsychiatricAndSubstanceAbuseHospitals
622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,SpecialtyExceptPsychiatricAndSubstanceAbuseHospitals
623110,Nursing Care Facilities (Skilled Nursing Facilities),NursingCareFacilitiesSkilledNursingFacilities
623210,Residential Intellectual and Developmental Disability Facilities,ResidentialIntellectualAndDevelopmentalDisabilityFacilities
623220,Residential Mental Health and Substance Abuse Facilities,ResidentialMentalHealthAndSubstanceAbuseFacilities
623311,Continuing Care Retirement Communities,ContinuingCareRetirementCommunities
623312,Assisted Living Facilities for the Elderly,AssistedLivingFacilitiesForTheElderly
623990,Other Residential Care Facilities,OtherResidentialCareFacilities
624110,Child and Youth Services,ChildAndYouthServices
624120,Services for the Elderly and Persons with Disabilities,ServicesForTheElderlyAndPersonsWithDisabilities
624190,Other Individual and Family Services,OtherIndividualAndFamilyServices
624210,Community Food Services,CommunityFoodServices
624221,Temporary Shelters,TemporaryShelters
624229,Other Community Housing Services,OtherCommunityHousingServices
624230,Emergency and Other Relief Services,EmergencyAndOtherReliefServices
624310,Vocational Rehabilitation Services,VocationalRehabilitationServices
624410,Child Day Care Services,ChildDayCareServices
711110,Theater Companies and Dinner Theaters,TheaterCompaniesAndDinnerTheaters
711120,Dance Companies,DanceCompanies
711130,Musical Groups and Artists,MusicalGroupsAndArtists
711190,Other Performing Arts Companies,OtherPerformingArtsCompanies
711211,Sports Teams and Clubs,SportsTeamsAndClubs
711212,Racetracks,Racetracks
711219,Other Spectator Sports,OtherSpectatorSports
711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",PromotersOfPerformingArtsSportsAndSimilarEventsWithFacilities
711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",PromotersOfPerformingArtsSportsAndSimilarEventsWithoutFacilities
711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",AgentsAndManagersForArtistsAthletesEntertainersAndOtherPublicFigures
711510,"Independent Artists, Writers, and Performers",IndependentArtistsWritersAndPerformers
712110,Museums,Museums
712120,Historical Sites,HistoricalSites
712130,Zoos and Botanical Gardens,ZoosAndBotanicalGardens
712190,Nature Parks and Other Similar Institutions,NatureParksAndOtherSimilarInstitutions
713110,Amusement and Theme Parks,AmusementAndThemeParks
713120,Amusement Arcades,AmusementArcades
713210,Casinos (except Casino Hotels),CasinosExceptCasinoHotels
713290,Other Gambling Industries,OtherGamblingIndustries
713910,Golf Courses and Country Clubs,GolfCoursesAndCountryClubs
713920,Skiing Facilities,SkiingFacilities
713930,Marinas,Marinas
713940,Fitness and Recreational Sports Centers,FitnessAndRecreationalSportsCenters
713950,Bowling Centers,BowlingCenters
713990,All Other Amusement and Recreation Industries,AllOtherAmusementAndRecreationIndustries
721110,Hotels (except Casino Hotels) and Motels,HotelsExceptCasinoHotelsAndMotels
721120,Casino Hotels,CasinoHotels
721191,Bed-and-Breakfast Inns,BedAndBreakfastInns
721199,All Other Traveler Accommodation,AllOtherTravelerAccommodation
721211,RV (Recreational Vehicle) Parks and Campgrounds,RvRecreationalVehicleParksAndCampgrounds
721214,Recreational and Vacation Camps (except Campgrounds),RecreationalAndVacationCampsExceptCampgrounds
721310,Rooming and Boarding Houses,RoomingAndBoardingHouses
722310,Food Service Contractors,FoodServiceContractors
722320,Caterers,Caterers
722330,Mobile Food Services,MobileFoodServices
722410,Drinking Places (Alcoholic Beverages),DrinkingPlacesAlcoholicBeverages
722511,Full-Service Restaurants,FullServiceRestaurants
722513,Limited-Service Restaurants,LimitedServiceRestaurants
722514,"Cafeterias, Grill Buffets, and Buffets",CafeteriasGrillBuffetsAndBuffets
722515,Snack and Nonalcoholic Beverage Bars,SnackAndNonalcoholicBeverageBars
811111,General Automotive Repair,GeneralAutomotiveRepair
811114,Specialized Automotive Repair,SpecializedAutomotiveRepair
811121,"Automotive Body, Paint, and Interior Repair and Maintenance",AutomotiveBodyPaintAndInteriorRepairAndMaintenance
811122,Automotive Glass Replacement Shops,AutomotiveGlassReplacementShops
811191,Automotive Oil Change and Lubrication Shops,AutomotiveOilChangeAndLubricationShops
811192,Car Washes,CarWashes
811198,All Other Automotive Repair and Maintenance,AllOtherAutomotiveRepairAndMaintenance
811210,Electronic and Precision Equipment Repair and Maintenance,ElectronicAndPrecisionEquipmentRepairAndMaintenance
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,CommercialAndIndustrialMachineryAndEquipmentExceptAutomotiveAndElectronicRepairAndMaintenance
811411,Home and Garden Equipment Repair and Maintenance,HomeAndGardenEquipmentRepairAndMaintenance
811412,Appliance Repair and Maintenance,ApplianceRepairAndMaintenance
811420,Reupholstery and Furniture Repair,ReupholsteryAndFurnitureRepair
811430,Footwear and Leather Goods Repair,FootwearAndLeatherGoodsRepair
811490,Other Personal and Household Goods Repair and Maintenance,OtherPersonalAndHouseholdGoodsRepairAndMaintenance
812111,Barber Shops,BarberShops
812112,Beauty Salons,BeautySalons
812113,Nail Salons,NailSalons
812191,Diet and Weight Reducing Centers,DietAndWeightReducingCenters
812199,Other Personal Care Services,OtherPersonalCareServices
812210,Funeral Homes and Funeral Services,FuneralHomesAndFuneralServices
812220,Cemeteries and Crematories,CemeteriesAndCrematories
812310,Coin-Operated Laundries and Drycleaners,CoinOperatedLaundriesAndDrycleaners
812320,Drycleaning and Laundry Services (except Coin-Operated),DrycleaningAndLaundryServicesExceptCoinOperated
812331,Linen Supply,LinenSupply
812332,Industrial Launderers,IndustrialLaunderers
812910,Pet Care (except Veterinary) Services,PetCareExceptVeterinaryServices
812921,Photofinishing Laboratories (except One-Hour),PhotofinishingLaboratoriesExceptOneHour
812922,One-Hour Photofinishing,OneHourPhotofinishing
812930,Parking Lots and Garages,ParkingLotsAndGarages
812990,All Other Personal Services,AllOtherPersonalServices
813110,Religious Organizations,ReligiousOrganizations
813211,Grantmaking Foundations,GrantmakingFoundations
813212,Voluntary Health Organizations,VoluntaryHealthOrganizations
813219,Other Grantmaking and Giving Services,OtherGrantmakingAndGivingServices
813311,Human Rights Organizations,HumanRightsOrganizations
813312,"Environment, Conservation and Wildlife Organizations",EnvironmentConservationAndWildlifeOrganizations
813319,Other Social Advocacy Organizations,OtherSocialAdvocacyOrganizations
813410,Civic and Social Organizations,CivicAndSocialOrganizations
813910,Business Associations,BusinessAssociations
813920,Professional Organizations,ProfessionalOrganizations
813930,Labor Unions and Similar Labor Organizations,LaborUnionsAndSimilarLaborOrganizations
813940,Political Organizations,PoliticalOrganizations
813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",OtherSimilarOrganizationsExceptBusinessProfessionalLaborAndPoliticalOrganizations
814110,Private Households,PrivateHouseholds
921110,Executive Offices,ExecutiveOffices
921120,Legislative Bodies,LegislativeBodies
921130,Public Finance Activities,PublicFinanceActivities
921140,"Executive and Legislative Offices, Combined",ExecutiveAndLegislativeOfficesCombined
921150,American Indian and Alaska Native Tribal Governments,AmericanIndianAndAlaskaNativeTribalGovernments
921190,Other General Government Support,OtherGeneralGovernmentSupport
922110,Courts,Courts
922120,Police Protection,PoliceProtection
922130,Legal Counsel and Prosecution,LegalCounselAndProsecution
922140,Correctional Institutions,CorrectionalInstitutions
922150,Parole Offices and Probation Offices,ParoleOfficesAndProbationOffices
922160,Fire Protection,FireProtection
922190,"Other Justice, Public Order, and Safety Activities",OtherJusticePublicOrderAndSafetyActivities
923110,Administration of Education Programs,AdministrationOfEducationPrograms
923120,Administration of Public Health Programs,AdministrationOfPublicHealthPrograms
923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",AdministrationOfHumanResourceProgramsExceptEducationPublicHealthAndVeteransAffairsPrograms
923140,Administration of Veterans' Affairs,AdministrationOfVeteransAffairs
924110,Administration of Air and Water Resource and Solid Waste Management Programs,AdministrationOfAirAndWaterResourceAndSolidWasteManagementPrograms
924120,Administration of Conservation Programs,AdministrationOfConservationPrograms
925110,Administration of Housing Programs,AdministrationOfHousingPrograms
925120,Administration of Urban Planning and Community and Rural Development,AdministrationOfUrbanPlanningAndCommunityAndRuralDevelopment
926110,Administration of General Economic Programs,AdministrationOfGeneralEconomicPrograms
926120,Regulation and Administration of Transportation Programs,RegulationAndAdministrationOfTransportationPrograms
926130,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities",RegulationAndAdministrationOfCommunicationsElectricGasAndOtherUtilities
926140,Regulation of Agricultural Marketing and Commodities,RegulationOfAgriculturalMarketingAndCommodities
926150,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors",RegulationLicensingAndInspectionOfMiscellaneousCommercialSectors
927110,Space Research and Technology,SpaceResearchAndTechnology
928110,National Security,NationalSecurity
928120,International Affairs,InternationalAffairs
999999,Unclassified Establishments,UnclassifiedEstablishments
